h,m,winner,best_profit_ratio
0.004178637753987328,0.046805326542095634,ft_quality,4959.2072864321635
0.004178637753987328,0.0471303635319713,ft_quality,4782.3673366834155
0.004178637753987328,0.04745540052184696,ft_quality,4605.527386934675
0.004178637753987328,0.04778043751172263,ft_quality,4428.68743718593
0.004178637753987328,0.04810547450159829,ft_quality,4251.847487437186
0.004178637753987328,0.048430511491473954,ft_quality,4075.007537688445
0.004178637753987328,0.04875554848134962,ft_quality,3898.167587939697
0.004178637753987328,0.049080585471225284,ft_quality,3721.3276381909563
0.004178637753987328,0.04940562246110095,ft_quality,3544.487688442212
0.004178637753987328,0.049730659450976614,ft_quality,3367.6477386934675
0.004178637753987328,0.050055696440852275,ft_quality,3190.807788944727
0.004178637753987328,0.05038073343072794,ft_quality,3013.9678391959787
0.004178637753987328,0.050705770420603605,ft_quality,2837.127889447238
0.004178637753987328,0.05103080741047927,ft_quality,2660.2879396984936
0.004178637753987328,0.051355844400354934,ft_quality,2483.447989949749
0.004178637753987328,0.051680881390230596,ft_quality,2306.6080402010084
0.004178637753987328,0.052005918380106264,ft_quality,2129.7680904522604
0.004178637753987328,0.052330955369981925,ft_quality,1952.9281407035196
0.004178637753987328,0.052655992359857594,ft_quality,1776.0881909547716
0.004178637753987328,0.052981029349733255,ft_quality,1599.2482412060308
0.004178637753987328,0.05330606633960892,ft_quality,1422.40829145729
0.004178637753987328,0.053631103329484585,ft_quality,1245.568341708542
0.004178637753987328,0.053956140319360246,ft_quality,1068.7283919598012
0.004178637753987328,0.054281177309235915,ft_quality,891.8884422110532
0.004178637753987328,0.054606214299111576,ft_quality,715.0484924623124
0.004178637753987328,0.05493125128898724,ft_quality,538.2085427135717
0.004178637753987328,0.055256288278862906,ft_quality,361.3685929648236
0.004178637753987328,0.05558132526873857,ft_quality,184.52864321608286
0.004178637753987328,0.055906362258614235,ft_quality,7.688693467334815
0.004178637753987328,0.0562313992484899,ft_quality,-169.15125628140595
0.004178637753987328,0.05655643623836556,ft_quality,-345.9912060301467
0.004178637753987328,0.056881473228241226,ft_quality,-522.8311557788948
0.004178637753987328,0.05720651021811689,ft_quality,-699.6711055276355
0.004178637753987328,0.057531547207992556,ft_quality,-876.5110552763836
0.004178637753987328,0.05785658419786822,ft_quality,-1053.3510050251243
0.004178637753987328,0.05818162118774388,ft_quality,-1230.190954773865
0.004178637753987328,0.05850665817761955,ft_quality,-1407.0309045226131
0.004178637753987328,0.05883169516749521,ft_quality,-1583.870854271354
0.004178637753987328,0.05915673215737088,ft_quality,-1760.710804020102
0.004178637753987328,0.05948176914724654,ft_quality,-1937.5507537688427
0.004178637753987328,0.0598068061371222,ft_quality,-2114.390703517587
0.004178637753987328,0.06013184312699787,ft_quality,-2291.2306532663315
0.004178637753987328,0.06045688011687353,ft_quality,-2468.0706030150723
0.004178637753987328,0.0607819171067492,ft_quality,-2644.9105527638203
0.004178637753987328,0.06110695409662486,ft_quality,-2821.750502512561
0.004178637753987328,0.06143199108650052,ft_quality,-2998.590452261302
0.004178637753987328,0.06175702807637619,ft_quality,-3175.43040201005
0.004178637753987328,0.06208206506625185,ft_quality,-3352.2703517587906
0.004178637753987328,0.06240710205612751,ft_quality,-3529.1103015075314
0.004178637753987328,0.06273213904600318,ft_quality,-3705.9502512562794
0.004178637753987328,0.06305717603587885,ft_quality,-3882.7902010050275
0.004178637753987328,0.0633822130257545,ft_quality,-4059.6301507537682
0.004178637753987328,0.06370725001563017,ft_quality,-4236.470100502509
0.004178637753987328,0.06403228700550584,ft_quality,-4413.310050251257
0.004178637753987328,0.0643573239953815,ft_quality,-4590.149999999998
0.004178637753987328,0.06468236098525716,ft_quality,-4766.989949748739
0.008357275507974656,0.0,ft_quality,30247.32010050251
0.008357275507974656,0.00032503698987566414,ft_quality,30070.480150753767
0.008357275507974656,0.0006500739797513283,ft_quality,29893.640201005022
